Location,Location_ID,Date,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3
"Karimnagar, Telangana, India",1,2021-07-21,33,244.4975,0.189583333333333,3.44333333333333,35.3008333333333,1.65,3.645,4.10291666666667,0.908333333333333
"Khammam, Telangana, India",2,2021-07-21,34,267.864583333333,0.0895833333333333,3.08458333333333,36.5379166666667,1.06083333333333,5.77875,6.18458333333333,0.631666666666667
"Nizamabad, Telangana, India",3,2021-07-21,30,236.847916666667,0.135,3.6625,32.53,2.49375,4.9475,5.52041666666667,0.960416666666667
"Warangal, Telangana, India",4,2021-07-21,32,245.055416666667,0.12375,2.77833333333333,34.5270833333333,0.455416666666667,3.53458333333333,4.05708333333333,0.901666666666667
"Adilabad, Telangana, India",0,2021-07-22,18,231.91125,0.14,3.68458333333333,19.34875,1.54541666666667,3.21958333333333,3.50208333333333,0.6875
"Karimnagar, Telangana, India",1,2021-07-22,26,238.65625,0.0966666666666666,5.43208333333333,28.02125,3.4625,5.88166666666667,6.3925,0.79125
"Khammam, Telangana, India",2,2021-07-22,23,253.955833333333,0.0729166666666666,4.26541666666667,24.84125,1.05,3.33625,3.6325,0.491666666666667
"Nizamabad, Telangana, India",3,2021-07-22,28,238.100416666667,0.105,4.85666666666667,25.9133333333333,3.06208333333333,6.77666666666667,7.2425,0.76125
"Warangal, Telangana, India",4,2021-07-22,26,232.537916666667,0.055,3.45958333333333,28.32,0.933333333333333,3.51083333333333,3.99916666666667,0.877916666666667
"Adilabad, Telangana, India",0,2021-07-23,32,264.9425,0.14875,4.835,20.8175,2.36333333333333,7.79125,8.37333333333333,0.964166666666667
"Karimnagar, Telangana, India",1,2021-07-23,27,258.962916666667,0.21375,4.46125,29.3716666666667,2.69666666666667,6.11625,6.85541666666667,1.18083333333333
"Khammam, Telangana, India",2,2021-07-23,25,257.849583333333,0.0345833333333333,3.77375,27.2983333333333,1.15416666666667,5.00375,5.53375,0.915416666666667
"Nizamabad, Telangana, India",3,2021-07-23,33,251.45125,0.104166666666667,5.57875,26.5245833333333,4.1,7.9425,9.16583333333333,1.43458333333333
"Warangal, Telangana, India",4,2021-07-23,28,252.010833333333,0.162916666666667,3.34125,30.0183333333333,0.915,4.95958333333333,5.67208333333333,1.21166666666667
"Adilabad, Telangana, India",0,2021-07-24,41,297.208333333333,0.204166666666667,6.30666666666667,21.3570833333333,3.07625,9.815,10.7433333333333,1.57833333333333
"Karimnagar, Telangana, India",1,2021-07-24,24,263.831666666667,0.118333333333333,3.9525,26.4120833333333,1.93583333333333,5.33291666666667,6.75041666666667,3.0225
"Khammam, Telangana, India",2,2021-07-24,26,265.915833333333,0.0725,3.07708333333333,27.59,0.923333333333333,5.45208333333333,6.92375,2.42083333333333
"Nizamabad, Telangana, India",3,2021-07-24,24,249.36625,0.111666666666667,4.40583333333333,25.12375,3.395,5.87875,7.35791666666667,2.8375
"Warangal, Telangana, India",4,2021-07-24,24,254.79,0.0616666666666666,2.89666666666667,26.4270833333333,0.63875,5.125,6.59916666666667,2.89875
"Adilabad, Telangana, India",0,2021-07-25,28,240.325833333333,0.15375,3.01083333333333,29.7058333333333,1.64,3.73541666666667,4.84791666666667,2.62416666666667
"Karimnagar, Telangana, India",1,2021-07-25,26,251.451666666667,0.180833333333333,3.19125,28.5875,1.41125,2.51583333333333,3.61833333333333,3.2925
"Khammam, Telangana, India",2,2021-07-25,27,265.22125,0.109166666666667,3.45041666666667,29.5416666666667,2.14583333333333,3.88916666666667,5.40875,2.75875
"Nizamabad, Telangana, India",3,2021-07-25,27,236.9875,0.109166666666667,2.63375,29.1166666666667,1.66416666666667,2.47166666666667,3.52583333333333,3.25625
"Warangal, Telangana, India",4,2021-07-25,24,246.30625,0.0625,2.99583333333333,26.4058333333333,0.792916666666667,2.35333333333333,3.47458333333333,3.13416666666667
"Adilabad, Telangana, India",0,2021-07-26,32,236.572083333333,0.167083333333333,3.55958333333333,34.3925,2.46791666666667,4.13625,5.23958333333333,2.60541666666667
"Karimnagar, Telangana, India",1,2021-07-26,28,254.79,0.122083333333333,3.59541666666667,30.1154166666667,1.62375,2.34875,3.57333333333333,3.60375
"Khammam, Telangana, India",2,2021-07-26,32,268.420833333333,0.11375,3.43916666666667,34.0795833333333,2.20083333333333,4.02458333333333,5.85541666666667,3.04541666666667
"Nizamabad, Telangana, India",3,2021-07-26,29,229.755833333333,0.0508333333333333,2.32625,30.7858333333333,1.09625,2.84458333333333,3.89458333333333,3.21166666666667
"Warangal, Telangana, India",4,2021-07-26,29,241.717083333333,0.0516666666666666,3.20291666666667,31.6504166666667,0.93,2.53791666666667,3.95375,3.32708333333333
"Adilabad, Telangana, India",0,2021-07-27,31,238.378333333333,0.0954166666666666,3.41458333333333,33.3345833333333,1.95375,2.575,3.56916666666667,2.88083333333333
"Karimnagar, Telangana, India",1,2021-07-27,29,240.326666666667,0.09625,3.34583333333333,31.5758333333333,1.78583333333333,1.70458333333333,2.77416666666667,3.25458333333333
"Khammam, Telangana, India",2,2021-07-27,37,282.3275,0.0999999999999999,3.84666666666667,39.84625,2.6875,5.52958333333333,7.66,3.36625
"Nizamabad, Telangana, India",3,2021-07-27,31,229.33875,0.0733333333333333,2.13125,33.05125,0.97875,1.83833333333333,3.08333333333333,3.32166666666667
"Warangal, Telangana, India",4,2021-07-27,33,243.665,0.10875,2.86125,35.3608333333333,0.802916666666667,2.755,4.34666666666667,3.47
"Adilabad, Telangana, India",0,2021-07-28,31,241.16,0.133333333333333,3.50458333333333,33.1333333333333,1.8175,2.83666666666667,3.69958333333333,2.9075
"Karimnagar, Telangana, India",1,2021-07-28,30,243.942083333333,0.179583333333333,3.54875,32.75375,1.90916666666667,2.71833333333333,3.96041666666667,3.52708333333333
"Khammam, Telangana, India",2,2021-07-28,31,268.282083333333,0.115833333333333,3.75458333333333,33.9454166666667,2.01458333333333,4.42,6.33291666666667,3.57625
"Nizamabad, Telangana, India",3,2021-07-28,30,231.702083333333,0.06625,2.225,32.0229166666667,0.975416666666667,2.42333333333333,3.49041666666667,3.23041666666667
"Warangal, Telangana, India",4,2021-07-28,30,244.776666666667,0.0970833333333333,3.11041666666667,32.15625,0.81875,2.70541666666667,4.24916666666667,3.75333333333333
"Adilabad, Telangana, India",0,2021-07-29,32,240.60375,0.120833333333333,3.6525,35.0333333333333,2.14083333333333,6.22916666666667,8.05916666666667,3.17125
"Karimnagar, Telangana, India",1,2021-07-29,30,235.18,0.11125,3.23791666666667,32.6041666666667,1.80333333333333,3.38166666666667,4.62625,3.10041666666667
"Khammam, Telangana, India",2,2021-07-29,31,271.340833333333,0.10125,4.21541666666667,33.1254166666667,2.38083333333333,5.09041666666667,6.97833333333333,3.49291666666667
"Nizamabad, Telangana, India",3,2021-07-29,29,227.113333333333,0.0516666666666666,2.35833333333333,31.57625,0.930416666666667,4.52208333333333,6.09375,3.355
"Warangal, Telangana, India",4,2021-07-29,31,239.907916666667,0.0508333333333333,2.96791666666667,32.9608333333333,0.7575,3.17708333333333,4.61625,3.38125
"Adilabad, Telangana, India",0,2021-07-30,31,236.84875,0.16,3.40166666666667,29.1695833333333,1.77125,7.3675,8.87625,2.36375
"Karimnagar, Telangana, India",1,2021-07-30,30,242.272083333333,0.100833333333333,2.98583333333333,32.9325,1.8875,5.47833333333333,7.6125,2.99666666666667
"Khammam, Telangana, India",2,2021-07-30,29,256.87625,0.1025,3.78,31.4570833333333,1.68166666666667,7.00333333333333,9.81,3.21166666666667
"Nizamabad, Telangana, India",3,2021-07-30,28,235.459166666667,0.12625,3.04,30.5179166666667,2.0125,6.74833333333333,9.46208333333333,3.33166666666667
"Warangal, Telangana, India",4,2021-07-30,28,251.730416666667,0.0716666666666666,3.07,30.6229166666667,0.742916666666667,5.52083333333333,8.13041666666667,3.66208333333333
"Adilabad, Telangana, India",0,2021-08-01,156,594.000833333333,6.5,12.2304166666667,61.18125,7.4325,66.7866666666667,72.9620833333333,7.45083333333333
"Karimnagar, Telangana, India",1,2021-08-01,165,688.990416666667,2.27875,16.5208333333333,45.8470833333333,5.59916666666667,84.8166666666667,96.9520833333333,14.785
"Khammam, Telangana, India",2,2021-08-01,160,468.41375,0.139583333333333,5.52125,63.8670833333333,4.06125,74.80875,82.0920833333333,2.97458333333333
"Nizamabad, Telangana, India",3,2021-08-01,160,546.854166666667,0.5825,6.31708333333333,47.95625,5.62791666666667,74.595,84.0029166666667,7.44166666666667
"Warangal, Telangana, India",4,2021-08-01,157,546.714166666667,0.356666666666667,9.64041666666667,48.0683333333333,4.63708333333333,69.5116666666667,77.73875,4.29125
"Adilabad, Telangana, India",0,2021-08-02,161,433.505,0.505,13.0495833333333,89.3766666666667,19.4375,42.6679166666667,48.5175,8.36541666666667
"Karimnagar, Telangana, India",1,2021-08-02,146,529.607083333333,0.362916666666667,15.9920833333333,83.8420833333333,20.6633333333333,53.1204166666667,62.4116666666667,10.74625
"Khammam, Telangana, India",2,2021-08-02,155,465.632083333333,0.07625,4.50875,75.0583333333333,5.54583333333333,65.7825,71.8154166666667,4.48208333333333
"Nizamabad, Telangana, India",3,2021-08-02,118,453.114583333333,0.308333333333333,8.52416666666667,75.26625,12.1220833333333,38.48,47.80375,12.1904166666667
"Warangal, Telangana, India",4,2021-08-02,143,468.135416666667,0.342083333333333,6.59958333333333,68.1654166666667,6.87208333333333,52.425,59.7129166666667,8.39666666666667
"Adilabad, Telangana, India",0,2021-08-03,182,407.35875,0.181666666666667,6.01208333333333,97.8116666666667,8.6875,47.6920833333333,61.4004166666667,7.29625
"Karimnagar, Telangana, India",1,2021-08-03,118,460.349166666667,0.1875,6.88291666666667,69.8870833333333,4.83875,42.62875,54.3395833333333,9.52916666666667
"Khammam, Telangana, India",2,2021-08-03,78,335.8725,0.195833333333333,4.32458333333333,61.00625,4.62666666666667,24.9525,31.37,2.79291666666667
"Nizamabad, Telangana, India",3,2021-08-03,171,460.764583333333,0.0979166666666666,4.11333333333333,93.3116666666667,6.63791666666667,49.4695833333333,63.0070833333333,9.03958333333333
"Warangal, Telangana, India",4,2021-08-03,119,481.904583333333,0.223333333333333,8.16125,63.6995833333333,5.61041666666667,42.97375,52.5008333333333,7.25666666666667
"Adilabad, Telangana, India",0,2021-08-04,203,442.127916666667,0.0654166666666666,3.6325,107.468333333333,6.42291666666667,52.8408333333333,67.6908333333333,5.35458333333333
"Karimnagar, Telangana, India",1,2021-08-04,179,472.3075,0.0674999999999999,7.36416666666667,96.515,6.29208333333333,44.2766666666667,61.0133333333333,6.70333333333333
"Khammam, Telangana, India",2,2021-08-04,154,364.523333333333,0.0954166666666666,4.3525,86.7545833333334,5.33625,25.9683333333333,42.1383333333333,2.91291666666667
"Nizamabad, Telangana, India",3,2021-08-04,176,506.243333333333,0.0716666666666666,5.31583333333333,95.20375,7.47333333333333,53.1229166666667,69.9033333333333,7.43333333333333
"Warangal, Telangana, India",4,2021-08-04,107,497.897083333333,0.0916666666666666,9.52541666666667,69.9341666666667,4.78916666666667,38.1591666666667,56.1258333333333,6.67958333333333
"Adilabad, Telangana, India",0,2021-08-05,65,369.529166666667,0.0979166666666666,6.26708333333333,57.8308333333333,2.6475,18.8445833333333,23.6079166666667,7.80541666666667
"Karimnagar, Telangana, India",1,2021-08-05,46,351.032083333333,0.140416666666667,2.86708333333333,50.15,2.58791666666667,8.63333333333333,11.6425,4.16833333333333
"Khammam, Telangana, India",2,2021-08-05,47,361.88,0.14625,3.88666666666667,50.47125,5.04083333333333,9.67166666666667,12.4570833333333,1.71166666666667
"Nizamabad, Telangana, India",3,2021-08-05,63,427.1075,0.0574999999999999,6.03625,45.2325,2.06375,17.8916666666667,24.27125,12.21
"Warangal, Telangana, India",4,2021-08-05,45,368.555833333333,0.1325,3.04666666666667,49.0108333333333,3.3575,8.08833333333333,10.7083333333333,3.2775
"Adilabad, Telangana, India",0,2021-08-06,103,280.241666666667,0.131666666666667,3.53291666666667,70.81125,3.85375,16.1716666666667,17.6608333333333,3.9525
"Karimnagar, Telangana, India",1,2021-08-06,126,280.9375,0.125416666666667,3.98041666666667,77.9033333333333,4.80666666666667,12.7591666666667,14.705,4.13375
"Khammam, Telangana, India",2,2021-08-06,64,375.37125,0.09125,4.97833333333333,54.7016666666667,2.61833333333333,18.3916666666667,21.38125,4.0025
"Nizamabad, Telangana, India",3,2021-08-06,83,249.3675,0.0829166666666666,3.29625,64.5091666666667,4.06833333333333,10.0554166666667,12.2704166666667,4.35458333333333
"Warangal, Telangana, India",4,2021-08-06,71,325.302083333333,0.0870833333333333,5.41666666666667,60.6770833333333,1.82083333333333,12.46125,15.7979166666667,5.90041666666667
"Adilabad, Telangana, India",0,2021-08-07,36,275.374583333333,0.164583333333333,4.39708333333333,38.74375,1.66791666666667,8.30416666666667,9.52583333333333,1.58833333333333
"Karimnagar, Telangana, India",1,2021-08-07,44,338.37625,0.174166666666667,5.32583333333333,40.6875,2.9075,10.6529166666667,12.3670833333333,2.1925
"Khammam, Telangana, India",2,2021-08-07,74,422.935,0.135,6.26708333333333,40.1366666666667,4.06166666666667,23.2895833333333,24.6204166666667,0.867083333333333
"Nizamabad, Telangana, India",3,2021-08-07,48,302.355,0.107916666666667,4.64166666666667,39.7420833333333,2.80625,11.4529166666667,12.9991666666667,2.03583333333333
"Warangal, Telangana, India",4,2021-08-07,56,403.60375,0.210833333333333,6.88083333333333,32.2654166666667,1.87208333333333,14.84125,17.25,2.07125
"Adilabad, Telangana, India",0,2021-08-08,53,312.230416666667,0.171666666666667,5.63666666666667,32.4445833333333,2.37625,13.4516666666667,16.4591666666667,3.53666666666667
"Karimnagar, Telangana, India",1,2021-08-08,48,383.5775,0.782083333333333,8.08791666666667,31.3116666666667,3.0275,11.5175,16.34125,5.57083333333333
"Khammam, Telangana, India",2,2021-08-08,62,336.846666666667,0.148333333333333,4.02583333333333,42.7745833333333,2.59583333333333,17.7620833333333,21.3695833333333,2.76625
"Nizamabad, Telangana, India",3,2021-08-08,42,331.14375,0.145416666666667,5.4625,29.4379166666667,2.08458333333333,10.1025,14.3279166666667,6.87291666666667
"Warangal, Telangana, India",4,2021-08-08,39,330.30875,0.114583333333333,5.45458333333333,31.2091666666667,1.28083333333333,9.37375,12.83125,3.91208333333333
"Adilabad, Telangana, India",0,2021-08-09,29,270.297083333333,0.185833333333333,3.47583333333333,31.7879166666667,1.13833333333333,4.81208333333333,5.46375,1.53875
"Karimnagar, Telangana, India",1,2021-08-09,41,255.2075,0.264583333333333,3.82916666666667,44.5925,2.36416666666667,5.64666666666667,7.05208333333333,2.26916666666667
"Khammam, Telangana, India",2,2021-08-09,49,265.707916666667,0.66375,7.20666666666667,41.4691666666667,10.23875,11.6816666666667,13.7691666666667,1.41083333333333
"Nizamabad, Telangana, India",3,2021-08-09,34,250.34,0.174583333333333,3.04458333333333,37.05125,0.957916666666667,3.66041666666667,4.47375,2.15666666666667
"Warangal, Telangana, India",4,2021-08-09,43,274.95625,0.326666666666667,5.35208333333333,44.8604166666667,3.91916666666667,10.2570833333333,12.0966666666667,2.00375
"Adilabad, Telangana, India",0,2021-08-10,188,644.764583333333,0.8275,10.1025,87.8733333333333,9.97791666666667,128.272083333333,132.80625,2.39833333333333
"Karimnagar, Telangana, India",1,2021-08-10,97,461.599166666667,0.383333333333333,8.67208333333333,54.605,5.0275,33.8675,39.2216666666667,2.87041666666667
"Khammam, Telangana, India",2,2021-08-10,116,402.490833333333,0.135,6.405,36.4833333333333,5.59333333333333,41.6641666666667,45.6408333333333,1.10916666666667
"Nizamabad, Telangana, India",3,2021-08-10,107,499.98375,0.235,5.62125,42.05125,1.90625,38.1008333333333,44.9,4.30958333333333
"Warangal, Telangana, India",4,2021-08-10,123,550.748333333333,1.50166666666667,11.6470833333333,38.8004166666667,2.89125,44.66625,51.2708333333333,5.5875
"Adilabad, Telangana, India",0,2021-08-11,241,528.07625,0.312916666666667,9.66541666666667,109.970833333333,20.0220833333333,191.69125,202.449583333333,1.80458333333333
"Karimnagar, Telangana, India",1,2021-08-11,237,739.752916666667,0.347083333333333,19.225,87.75375,18.74625,187.45,202.357083333333,9.74333333333333
"Khammam, Telangana, India",2,2021-08-11,196,523.487083333333,0.124583333333333,6.225,51.9308333333333,2.58291666666667,143.634166666667,152.222916666667,5.37916666666667
"Nizamabad, Telangana, India",3,2021-08-11,197,581.899166666667,0.3,7.94833333333333,65.7845833333333,5.32,145.375416666667,159.407916666667,9.7275
"Warangal, Telangana, India",4,2021-08-11,204,607.629166666667,0.760833333333333,7.42416666666667,66.0479166666667,4.17458333333333,154.894166666667,165.237083333333,3.66
"Adilabad, Telangana, India",0,2021-08-12,168,495.949583333333,0.265833333333333,9.4575,80.3766666666667,13.8625,88.87375,95.5558333333333,4.37708333333333
"Karimnagar, Telangana, India",1,2021-08-12,175,722.091666666667,0.295416666666667,14.8283333333333,46.5320833333333,6.02666666666667,102.630416666667,113.440416666667,9.37
"Khammam, Telangana, India",2,2021-08-12,171,591.634583333333,0.0545833333333333,4.20416666666667,69.2758333333333,4.60333333333333,94.6354166666667,99.8545833333333,1.75541666666667
"Nizamabad, Telangana, India",3,2021-08-12,168,515.9775,0.107083333333333,6.34625,60.09625,7.06875,89.82,98.80375,7.7025
"Warangal, Telangana, India",4,2021-08-12,169,713.4675,0.409166666666667,14.2216666666667,44.6254166666667,6.95958333333333,90.86,100.169166666667,6.5725
"Adilabad, Telangana, India",0,2021-08-13,36,369.39125,2.16458333333333,7.91708333333333,26.5683333333333,3.23166666666667,8.70375,11.5420833333333,3.80291666666667
"Karimnagar, Telangana, India",1,2021-08-13,43,381.212083333333,0.1825,8.19375,27.9883333333333,3.16916666666667,10.2904166666667,13.9754166666667,4.12708333333333
"Khammam, Telangana, India",2,2021-08-13,57,346.582083333333,0.109583333333333,4.95375,34.2058333333333,3.17416666666667,15.1479166666667,16.79,1.1175
